Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
12,2026-06-03T10:12:00+05:30,2026-06-03,14:42,3,0,3
12,2026-06-03T10:13:00+05:30,2026-06-03,14:43,0,2,2
12,2026-06-03T10:14:00+05:30,2026-06-03,14:44,0,4,4
12,2026-06-03T10:18:00+05:30,2026-06-03,14:48,0,3,3
12,2026-06-03T10:20:00+05:30,2026-06-03,14:50,2,4,6
12,2026-06-03T10:23:00+05:30,2026-06-03,14:53,1,2,3
12,2026-06-03T10:28:00+05:30,2026-06-03,14:58,1,5,6
12,2026-06-03T10:30:00+05:30,2026-06-03,15:00,0,2,2
12,2026-06-03T10:31:00+05:30,2026-06-03,15:01,7,1,8
12,2026-06-03T10:33:00+05:30,2026-06-03,15:03,0,3,3
12,2026-06-03T10:36:00+05:30,2026-06-03,15:06,3,0,3
12,2026-06-03T10:39:00+05:30,2026-06-03,15:09,2,1,3
12,2026-06-03T10:44:00+05:30,2026-06-03,15:14,3,0,3
12,2026-06-03T10:49:00+05:30,2026-06-03,15:19,4,3,7
12,2026-06-03T10:53:00+05:30,2026-06-03,15:23,4,0,4
12,2026-06-03T10:55:00+05:30,2026-06-03,15:25,3,3,6
12,2026-06-03T10:56:00+05:30,2026-06-03,15:26,2,2,4
12,2026-06-03T10:59:00+05:30,2026-06-03,15:29,1,0,1
12,2026-06-03T11:01:00+05:30,2026-06-03,15:31,1,3,4
12,2026-06-03T11:09:00+05:30,2026-06-03,15:39,3,1,4
17,2026-06-03T10:12:00+05:30,2026-06-03,14:42,9,8,17
17,2026-06-03T10:13:00+05:30,2026-06-03,14:43,5,5,10
17,2026-06-03T10:14:00+05:30,2026-06-03,14:44,2,9,11
17,2026-06-03T10:16:00+05:30,2026-06-03,14:46,2,9,11
17,2026-06-03T10:18:00+05:30,2026-06-03,14:48,8,8,16
17,2026-06-03T10:22:00+05:30,2026-06-03,14:52,3,5,8
17,2026-06-03T10:24:00+05:30,2026-06-03,14:54,3,5,8
17,2026-06-03T10:25:00+05:30,2026-06-03,14:55,8,7,15
17,2026-06-03T10:30:00+05:30,2026-06-03,15:00,6,5,11
17,2026-06-03T10:35:00+05:30,2026-06-03,15:05,3,9,12
17,2026-06-03T10:36:00+05:30,2026-06-03,15:06,0,7,7
17,2026-06-03T10:38:00+05:30,2026-06-03,15:08,4,18,22
17,2026-06-03T10:41:00+05:30,2026-06-03,15:11,4,4,8
17,2026-06-03T10:49:00+05:30,2026-06-03,15:19,5,12,17
17,2026-06-03T10:52:00+05:30,2026-06-03,15:22,13,5,18
17,2026-06-03T10:55:00+05:30,2026-06-03,15:25,4,1,5
17,2026-06-03T10:57:00+05:30,2026-06-03,15:27,6,6,12
17,2026-06-03T10:58:00+05:30,2026-06-03,15:28,1,7,8
17,2026-06-03T11:03:00+05:30,2026-06-03,15:33,5,4,9
17,2026-06-03T11:04:00+05:30,2026-06-03,15:34,4,5,9
17,2026-06-03T11:05:00+05:30,2026-06-03,15:35,10,1,11
17,2026-06-03T11:07:00+05:30,2026-06-03,15:37,6,3,9
17,2026-06-03T11:08:00+05:30,2026-06-03,15:38,5,8,13
18,2026-06-03T10:11:00+05:30,2026-06-03,14:41,4,1,5
18,2026-06-03T10:12:00+05:30,2026-06-03,14:42,6,5,11
18,2026-06-03T10:16:00+05:30,2026-06-03,14:46,5,4,9
18,2026-06-03T10:17:00+05:30,2026-06-03,14:47,5,2,7
18,2026-06-03T10:20:00+05:30,2026-06-03,14:50,1,2,3
18,2026-06-03T10:28:00+05:30,2026-06-03,14:58,2,0,2
18,2026-06-03T10:29:00+05:30,2026-06-03,14:59,4,3,7
18,2026-06-03T10:32:00+05:30,2026-06-03,15:02,6,2,8
18,2026-06-03T10:36:00+05:30,2026-06-03,15:06,6,2,8
18,2026-06-03T10:39:00+05:30,2026-06-03,15:09,5,5,10
18,2026-06-03T10:40:00+05:30,2026-06-03,15:10,5,1,6
18,2026-06-03T10:47:00+05:30,2026-06-03,15:17,5,0,5
18,2026-06-03T10:52:00+05:30,2026-06-03,15:22,1,0,1
18,2026-06-03T10:54:00+05:30,2026-06-03,15:24,2,4,6
18,2026-06-03T10:56:00+05:30,2026-06-03,15:26,2,1,3
18,2026-06-03T10:59:00+05:30,2026-06-03,15:29,6,2,8
18,2026-06-03T11:03:00+05:30,2026-06-03,15:33,6,2,8
18,2026-06-03T11:09:00+05:30,2026-06-03,15:39,6,0,6
19,2026-06-03T10:10:00+05:30,2026-06-03,14:40,11,3,14
19,2026-06-03T10:11:00+05:30,2026-06-03,14:41,6,7,13
19,2026-06-03T10:14:00+05:30,2026-06-03,14:44,4,6,10
19,2026-06-03T10:18:00+05:30,2026-06-03,14:48,6,5,11
19,2026-06-03T10:22:00+05:30,2026-06-03,14:52,7,10,17
19,2026-06-03T10:24:00+05:30,2026-06-03,14:54,10,2,12
19,2026-06-03T10:25:00+05:30,2026-06-03,14:55,16,5,21
19,2026-06-03T10:28:00+05:30,2026-06-03,14:58,14,4,18
19,2026-06-03T10:30:00+05:30,2026-06-03,15:00,1,9,10
19,2026-06-03T10:33:00+05:30,2026-06-03,15:03,3,6,9
19,2026-06-03T10:37:00+05:30,2026-06-03,15:07,12,5,17
19,2026-06-03T10:43:00+05:30,2026-06-03,15:13,18,1,19
19,2026-06-03T10:44:00+05:30,2026-06-03,15:14,4,6,10
19,2026-06-03T10:48:00+05:30,2026-06-03,15:18,8,7,15
19,2026-06-03T10:55:00+05:30,2026-06-03,15:25,1,7,8
19,2026-06-03T10:56:00+05:30,2026-06-03,15:26,9,9,18
19,2026-06-03T10:58:00+05:30,2026-06-03,15:28,2,3,5
19,2026-06-03T10:59:00+05:30,2026-06-03,15:29,5,1,6
19,2026-06-03T11:01:00+05:30,2026-06-03,15:31,2,3,5
19,2026-06-03T11:05:00+05:30,2026-06-03,15:35,6,6,12
19,2026-06-03T11:06:00+05:30,2026-06-03,15:36,3,4,7
19,2026-06-03T11:09:00+05:30,2026-06-03,15:39,6,9,15
20,2026-06-03T10:11:00+05:30,2026-06-03,14:41,0,4,4
20,2026-06-03T10:13:00+05:30,2026-06-03,14:43,1,3,4
20,2026-06-03T10:17:00+05:30,2026-06-03,14:47,2,0,2
20,2026-06-03T10:18:00+05:30,2026-06-03,14:48,4,2,6
20,2026-06-03T10:23:00+05:30,2026-06-03,14:53,2,3,5
20,2026-06-03T10:25:00+05:30,2026-06-03,14:55,0,3,3
20,2026-06-03T10:27:00+05:30,2026-06-03,14:57,11,4,15
20,2026-06-03T10:29:00+05:30,2026-06-03,14:59,4,0,4
20,2026-06-03T10:38:00+05:30,2026-06-03,15:08,3,1,4
20,2026-06-03T10:39:00+05:30,2026-06-03,15:09,0,6,6
20,2026-06-03T10:42:00+05:30,2026-06-03,15:12,0,2,2
20,2026-06-03T10:43:00+05:30,2026-06-03,15:13,1,1,2
20,2026-06-03T10:47:00+05:30,2026-06-03,15:17,0,5,5
20,2026-06-03T10:49:00+05:30,2026-06-03,15:19,1,1,2
20,2026-06-03T10:50:00+05:30,2026-06-03,15:20,2,4,6
20,2026-06-03T10:51:00+05:30,2026-06-03,15:21,2,2,4
20,2026-06-03T10:53:00+05:30,2026-06-03,15:23,3,1,4
20,2026-06-03T10:56:00+05:30,2026-06-03,15:26,6,2,8
20,2026-06-03T10:58:00+05:30,2026-06-03,15:28,6,3,9
20,2026-06-03T10:59:00+05:30,2026-06-03,15:29,1,8,9
20,2026-06-03T11:01:00+05:30,2026-06-03,15:31,5,1,6
20,2026-06-03T11:04:00+05:30,2026-06-03,15:34,1,3,4
20,2026-06-03T11:10:00+05:30,2026-06-03,15:40,2,2,4
23,2026-06-03T10:40:00+05:30,2026-06-03,15:10,14,29,43
23,2026-06-03T11:05:00+05:30,2026-06-03,15:35,16,36,52
23,2026-06-03T11:10:00+05:30,2026-06-03,15:40,19,28,47
24,2026-06-03T10:10:00+05:30,2026-06-03,14:40,7,11,18
24,2026-06-03T10:23:00+05:30,2026-06-03,14:53,7,7,14
24,2026-06-03T10:25:00+05:30,2026-06-03,14:55,1,8,9
24,2026-06-03T10:27:00+05:30,2026-06-03,14:57,8,14,22
24,2026-06-03T10:28:00+05:30,2026-06-03,14:58,4,15,19
24,2026-06-03T10:29:00+05:30,2026-06-03,14:59,11,6,17
24,2026-06-03T10:30:00+05:30,2026-06-03,15:00,3,60,63
24,2026-06-03T10:32:00+05:30,2026-06-03,15:02,5,18,23
24,2026-06-03T10:38:00+05:30,2026-06-03,15:08,6,6,12
24,2026-06-03T10:43:00+05:30,2026-06-03,15:13,9,15,24
24,2026-06-03T10:45:00+05:30,2026-06-03,15:15,5,27,32
24,2026-06-03T10:48:00+05:30,2026-06-03,15:18,8,10,18
24,2026-06-03T10:51:00+05:30,2026-06-03,15:21,11,17,28
24,2026-06-03T10:53:00+05:30,2026-06-03,15:23,3,21,24
24,2026-06-03T10:55:00+05:30,2026-06-03,15:25,10,12,22
24,2026-06-03T10:58:00+05:30,2026-06-03,15:28,5,11,16
24,2026-06-03T10:59:00+05:30,2026-06-03,15:29,1,8,9
24,2026-06-03T11:01:00+05:30,2026-06-03,15:31,18,4,22
24,2026-06-03T11:02:00+05:30,2026-06-03,15:32,7,10,17
24,2026-06-03T11:04:00+05:30,2026-06-03,15:34,24,33,57
24,2026-06-03T11:05:00+05:30,2026-06-03,15:35,5,13,18
24,2026-06-03T11:06:00+05:30,2026-06-03,15:36,8,7,15
24,2026-06-03T11:07:00+05:30,2026-06-03,15:37,5,13,18
24,2026-06-03T11:10:00+05:30,2026-06-03,15:40,2,26,28
25,2026-06-03T10:30:00+05:30,2026-06-03,15:00,53,40,93
25,2026-06-03T10:35:00+05:30,2026-06-03,15:05,44,27,71
25,2026-06-03T10:40:00+05:30,2026-06-03,15:10,83,56,139
25,2026-06-03T10:50:00+05:30,2026-06-03,15:20,62,43,105
25,2026-06-03T10:55:00+05:30,2026-06-03,15:25,39,29,68
25,2026-06-03T11:10:00+05:30,2026-06-03,15:40,61,32,93
27,2026-06-03T10:20:00+05:30,2026-06-03,14:50,4,5,9
27,2026-06-03T10:30:00+05:30,2026-06-03,15:00,15,9,24
27,2026-06-03T10:35:00+05:30,2026-06-03,15:05,8,12,20
27,2026-06-03T10:40:00+05:30,2026-06-03,15:10,9,8,17
27,2026-06-03T10:45:00+05:30,2026-06-03,15:15,7,4,11
27,2026-06-03T11:00:00+05:30,2026-06-03,15:30,5,9,14
27,2026-06-03T11:10:00+05:30,2026-06-03,15:40,9,8,17
30,2026-06-03T10:14:00+05:30,2026-06-03,14:44,2,8,10
30,2026-06-03T10:15:00+05:30,2026-06-03,14:45,4,11,15
30,2026-06-03T10:19:00+05:30,2026-06-03,14:49,4,7,11
30,2026-06-03T10:20:00+05:30,2026-06-03,14:50,2,8,10
30,2026-06-03T10:22:00+05:30,2026-06-03,14:52,1,1,2
30,2026-06-03T10:23:00+05:30,2026-06-03,14:53,3,9,12
30,2026-06-03T10:41:00+05:30,2026-06-03,15:11,2,7,9
30,2026-06-03T10:46:00+05:30,2026-06-03,15:16,2,8,10
30,2026-06-03T10:48:00+05:30,2026-06-03,15:18,2,5,7
30,2026-06-03T10:50:00+05:30,2026-06-03,15:20,2,1,3
30,2026-06-03T10:52:00+05:30,2026-06-03,15:22,4,3,7
30,2026-06-03T10:58:00+05:30,2026-06-03,15:28,1,6,7
30,2026-06-03T10:59:00+05:30,2026-06-03,15:29,1,3,4
30,2026-06-03T11:02:00+05:30,2026-06-03,15:32,1,5,6
30,2026-06-03T11:04:00+05:30,2026-06-03,15:34,4,1,5
30,2026-06-03T11:06:00+05:30,2026-06-03,15:36,5,2,7
30,2026-06-03T11:07:00+05:30,2026-06-03,15:37,4,1,5
30,2026-06-03T11:08:00+05:30,2026-06-03,15:38,6,5,11
46,2026-06-03T10:15:00+05:30,2026-06-03,14:45,14,2,16
46,2026-06-03T10:40:00+05:30,2026-06-03,15:10,16,13,29
46,2026-06-03T11:05:00+05:30,2026-06-03,15:35,4,14,18
46,2026-06-03T11:10:00+05:30,2026-06-03,15:40,8,9,17
48,2026-06-03T10:10:00+05:30,2026-06-03,14:40,0,3,3
48,2026-06-03T10:11:00+05:30,2026-06-03,14:41,2,2,4
48,2026-06-03T10:13:00+05:30,2026-06-03,14:43,2,2,4
48,2026-06-03T10:15:00+05:30,2026-06-03,14:45,5,1,6
48,2026-06-03T10:18:00+05:30,2026-06-03,14:48,6,1,7
48,2026-06-03T10:19:00+05:30,2026-06-03,14:49,0,1,1
48,2026-06-03T10:26:00+05:30,2026-06-03,14:56,6,3,9
48,2026-06-03T10:30:00+05:30,2026-06-03,15:00,7,3,10
48,2026-06-03T10:33:00+05:30,2026-06-03,15:03,4,0,4
48,2026-06-03T10:37:00+05:30,2026-06-03,15:07,4,1,5
48,2026-06-03T10:40:00+05:30,2026-06-03,15:10,2,4,6
48,2026-06-03T10:42:00+05:30,2026-06-03,15:12,4,0,4
48,2026-06-03T10:43:00+05:30,2026-06-03,15:13,2,0,2
48,2026-06-03T10:53:00+05:30,2026-06-03,15:23,4,2,6
48,2026-06-03T10:54:00+05:30,2026-06-03,15:24,7,3,10
48,2026-06-03T10:57:00+05:30,2026-06-03,15:27,2,1,3
48,2026-06-03T11:06:00+05:30,2026-06-03,15:36,1,0,1
48,2026-06-03T11:08:00+05:30,2026-06-03,15:38,1,1,2
48,2026-06-03T11:09:00+05:30,2026-06-03,15:39,1,1,2
49,2026-06-03T10:10:00+05:30,2026-06-03,14:40,4,4,8
49,2026-06-03T10:20:00+05:30,2026-06-03,14:50,0,3,3
49,2026-06-03T10:23:00+05:30,2026-06-03,14:53,0,4,4
49,2026-06-03T10:32:00+05:30,2026-06-03,15:02,2,4,6
49,2026-06-03T10:34:00+05:30,2026-06-03,15:04,1,2,3
49,2026-06-03T10:35:00+05:30,2026-06-03,15:05,5,3,8
49,2026-06-03T10:36:00+05:30,2026-06-03,15:06,4,5,9
49,2026-06-03T10:39:00+05:30,2026-06-03,15:09,0,4,4
49,2026-06-03T10:40:00+05:30,2026-06-03,15:10,3,3,6
49,2026-06-03T10:41:00+05:30,2026-06-03,15:11,4,6,10
49,2026-06-03T10:42:00+05:30,2026-06-03,15:12,7,6,13
49,2026-06-03T10:48:00+05:30,2026-06-03,15:18,0,6,6
49,2026-06-03T10:49:00+05:30,2026-06-03,15:19,1,2,3
49,2026-06-03T10:50:00+05:30,2026-06-03,15:20,8,2,10
49,2026-06-03T10:51:00+05:30,2026-06-03,15:21,2,4,6
49,2026-06-03T10:52:00+05:30,2026-06-03,15:22,3,0,3
49,2026-06-03T10:53:00+05:30,2026-06-03,15:23,4,3,7
49,2026-06-03T10:54:00+05:30,2026-06-03,15:24,5,1,6
49,2026-06-03T10:56:00+05:30,2026-06-03,15:26,4,5,9
49,2026-06-03T10:58:00+05:30,2026-06-03,15:28,4,1,5
49,2026-06-03T11:00:00+05:30,2026-06-03,15:30,4,2,6
49,2026-06-03T11:03:00+05:30,2026-06-03,15:33,1,7,8
51,2026-06-03T10:14:00+05:30,2026-06-03,14:44,1,2,3
51,2026-06-03T10:16:00+05:30,2026-06-03,14:46,0,4,4
51,2026-06-03T10:20:00+05:30,2026-06-03,14:50,0,5,5
51,2026-06-03T10:25:00+05:30,2026-06-03,14:55,2,3,5
51,2026-06-03T10:29:00+05:30,2026-06-03,14:59,1,2,3
51,2026-06-03T10:30:00+05:30,2026-06-03,15:00,1,1,2
51,2026-06-03T10:34:00+05:30,2026-06-03,15:04,4,0,4
51,2026-06-03T10:36:00+05:30,2026-06-03,15:06,0,1,1
51,2026-06-03T10:41:00+05:30,2026-06-03,15:11,0,1,1
51,2026-06-03T10:42:00+05:30,2026-06-03,15:12,2,0,2
51,2026-06-03T10:43:00+05:30,2026-06-03,15:13,3,1,4
51,2026-06-03T10:44:00+05:30,2026-06-03,15:14,0,1,1
51,2026-06-03T10:51:00+05:30,2026-06-03,15:21,1,4,5
51,2026-06-03T10:52:00+05:30,2026-06-03,15:22,4,0,4
51,2026-06-03T10:53:00+05:30,2026-06-03,15:23,1,1,2
51,2026-06-03T10:57:00+05:30,2026-06-03,15:27,1,1,2
51,2026-06-03T11:03:00+05:30,2026-06-03,15:33,0,1,1
51,2026-06-03T11:05:00+05:30,2026-06-03,15:35,0,2,2
51,2026-06-03T11:09:00+05:30,2026-06-03,15:39,1,1,2
51,2026-06-03T11:10:00+05:30,2026-06-03,15:40,0,1,1
52,2026-06-03T10:16:00+05:30,2026-06-03,14:46,5,6,11
52,2026-06-03T10:19:00+05:30,2026-06-03,14:49,5,7,12
52,2026-06-03T10:27:00+05:30,2026-06-03,14:57,4,8,12
53,2026-06-03T10:17:00+05:30,2026-06-03,14:47,20,4,24
53,2026-06-03T10:21:00+05:30,2026-06-03,14:51,8,12,20
53,2026-06-03T10:25:00+05:30,2026-06-03,14:55,21,6,27
53,2026-06-03T10:26:00+05:30,2026-06-03,14:56,9,11,20
53,2026-06-03T10:27:00+05:30,2026-06-03,14:57,14,5,19
53,2026-06-03T10:31:00+05:30,2026-06-03,15:01,4,3,7
53,2026-06-03T10:32:00+05:30,2026-06-03,15:02,7,6,13
53,2026-06-03T10:35:00+05:30,2026-06-03,15:05,12,7,19
53,2026-06-03T10:37:00+05:30,2026-06-03,15:07,10,14,24
53,2026-06-03T10:38:00+05:30,2026-06-03,15:08,16,5,21
53,2026-06-03T10:42:00+05:30,2026-06-03,15:12,9,10,19
53,2026-06-03T10:43:00+05:30,2026-06-03,15:13,6,14,20
53,2026-06-03T10:44:00+05:30,2026-06-03,15:14,12,7,19
53,2026-06-03T10:47:00+05:30,2026-06-03,15:17,6,8,14
53,2026-06-03T10:51:00+05:30,2026-06-03,15:21,11,4,15
53,2026-06-03T10:55:00+05:30,2026-06-03,15:25,8,6,14
53,2026-06-03T10:56:00+05:30,2026-06-03,15:26,21,3,24
53,2026-06-03T11:01:00+05:30,2026-06-03,15:31,8,5,13
53,2026-06-03T11:05:00+05:30,2026-06-03,15:35,6,14,20
53,2026-06-03T11:06:00+05:30,2026-06-03,15:36,12,5,17
53,2026-06-03T11:08:00+05:30,2026-06-03,15:38,6,12,18
56,2026-06-03T10:13:00+05:30,2026-06-03,14:43,6,5,11
56,2026-06-03T10:14:00+05:30,2026-06-03,14:44,10,5,15
56,2026-06-03T10:17:00+05:30,2026-06-03,14:47,6,3,9
56,2026-06-03T10:18:00+05:30,2026-06-03,14:48,2,6,8
56,2026-06-03T10:27:00+05:30,2026-06-03,14:57,6,3,9
58,2026-06-03T10:10:00+05:30,2026-06-03,14:40,12,1,13
58,2026-06-03T10:13:00+05:30,2026-06-03,14:43,14,7,21
58,2026-06-03T10:16:00+05:30,2026-06-03,14:46,1,6,7
58,2026-06-03T10:20:00+05:30,2026-06-03,14:50,10,8,18
58,2026-06-03T10:21:00+05:30,2026-06-03,14:51,7,2,9
58,2026-06-03T10:25:00+05:30,2026-06-03,14:55,6,6,12
58,2026-06-03T10:30:00+05:30,2026-06-03,15:00,1,5,6
58,2026-06-03T10:31:00+05:30,2026-06-03,15:01,5,10,15
58,2026-06-03T10:37:00+05:30,2026-06-03,15:07,4,4,8
58,2026-06-03T10:45:00+05:30,2026-06-03,15:15,8,4,12
58,2026-06-03T10:49:00+05:30,2026-06-03,15:19,11,10,21
58,2026-06-03T10:52:00+05:30,2026-06-03,15:22,9,16,25
58,2026-06-03T10:56:00+05:30,2026-06-03,15:26,2,21,23
58,2026-06-03T10:57:00+05:30,2026-06-03,15:27,1,15,16
58,2026-06-03T10:58:00+05:30,2026-06-03,15:28,14,10,24
58,2026-06-03T11:01:00+05:30,2026-06-03,15:31,14,4,18
58,2026-06-03T11:09:00+05:30,2026-06-03,15:39,10,6,16
62,2026-06-03T10:14:00+05:30,2026-06-03,14:44,3,0,3
62,2026-06-03T10:15:00+05:30,2026-06-03,14:45,5,1,6
62,2026-06-03T10:17:00+05:30,2026-06-03,14:47,4,4,8
62,2026-06-03T10:23:00+05:30,2026-06-03,14:53,3,0,3
62,2026-06-03T10:24:00+05:30,2026-06-03,14:54,3,5,8
62,2026-06-03T10:27:00+05:30,2026-06-03,14:57,2,1,3
62,2026-06-03T10:28:00+05:30,2026-06-03,14:58,5,3,8
62,2026-06-03T10:30:00+05:30,2026-06-03,15:00,8,5,13
62,2026-06-03T10:31:00+05:30,2026-06-03,15:01,2,3,5
62,2026-06-03T10:32:00+05:30,2026-06-03,15:02,8,2,10
62,2026-06-03T10:40:00+05:30,2026-06-03,15:10,2,4,6
62,2026-06-03T10:41:00+05:30,2026-06-03,15:11,6,3,9
62,2026-06-03T10:42:00+05:30,2026-06-03,15:12,7,1,8
62,2026-06-03T10:44:00+05:30,2026-06-03,15:14,4,2,6
62,2026-06-03T10:45:00+05:30,2026-06-03,15:15,6,4,10
62,2026-06-03T10:51:00+05:30,2026-06-03,15:21,4,0,4
62,2026-06-03T10:52:00+05:30,2026-06-03,15:22,3,0,3
62,2026-06-03T10:59:00+05:30,2026-06-03,15:29,6,8,14
62,2026-06-03T11:05:00+05:30,2026-06-03,15:35,5,0,5
63,2026-06-03T10:11:00+05:30,2026-06-03,14:41,3,5,8
63,2026-06-03T10:14:00+05:30,2026-06-03,14:44,8,4,12
63,2026-06-03T10:19:00+05:30,2026-06-03,14:49,7,6,13
63,2026-06-03T10:20:00+05:30,2026-06-03,14:50,4,1,5
63,2026-06-03T10:21:00+05:30,2026-06-03,14:51,5,0,5
63,2026-06-03T10:22:00+05:30,2026-06-03,14:52,2,4,6
63,2026-06-03T10:24:00+05:30,2026-06-03,14:54,7,5,12
63,2026-06-03T10:32:00+05:30,2026-06-03,15:02,9,3,12
63,2026-06-03T10:33:00+05:30,2026-06-03,15:03,2,6,8
63,2026-06-03T10:39:00+05:30,2026-06-03,15:09,2,4,6
63,2026-06-03T10:40:00+05:30,2026-06-03,15:10,1,5,6
63,2026-06-03T10:42:00+05:30,2026-06-03,15:12,12,4,16
63,2026-06-03T10:43:00+05:30,2026-06-03,15:13,6,6,12
63,2026-06-03T10:44:00+05:30,2026-06-03,15:14,3,7,10
63,2026-06-03T10:46:00+05:30,2026-06-03,15:16,5,10,15
63,2026-06-03T10:47:00+05:30,2026-06-03,15:17,7,2,9
63,2026-06-03T10:50:00+05:30,2026-06-03,15:20,5,8,13
63,2026-06-03T10:55:00+05:30,2026-06-03,15:25,9,4,13
63,2026-06-03T10:58:00+05:30,2026-06-03,15:28,2,12,14
63,2026-06-03T11:00:00+05:30,2026-06-03,15:30,5,5,10
63,2026-06-03T11:08:00+05:30,2026-06-03,15:38,3,4,7
63,2026-06-03T11:09:00+05:30,2026-06-03,15:39,3,3,6
63,2026-06-03T11:10:00+05:30,2026-06-03,15:40,3,5,8
67,2026-06-03T10:10:00+05:30,2026-06-03,14:40,10,9,19
67,2026-06-03T10:14:00+05:30,2026-06-03,14:44,0,8,8
67,2026-06-03T10:15:00+05:30,2026-06-03,14:45,6,12,18
67,2026-06-03T10:20:00+05:30,2026-06-03,14:50,7,11,18
67,2026-06-03T10:21:00+05:30,2026-06-03,14:51,7,1,8
67,2026-06-03T10:26:00+05:30,2026-06-03,14:56,9,17,26
67,2026-06-03T10:27:00+05:30,2026-06-03,14:57,5,15,20
67,2026-06-03T10:28:00+05:30,2026-06-03,14:58,8,15,23
67,2026-06-03T10:30:00+05:30,2026-06-03,15:00,4,21,25
67,2026-06-03T10:31:00+05:30,2026-06-03,15:01,3,15,18
67,2026-06-03T10:32:00+05:30,2026-06-03,15:02,9,13,22
67,2026-06-03T10:42:00+05:30,2026-06-03,15:12,19,4,23
67,2026-06-03T10:44:00+05:30,2026-06-03,15:14,9,14,23
67,2026-06-03T10:46:00+05:30,2026-06-03,15:16,11,15,26
67,2026-06-03T10:48:00+05:30,2026-06-03,15:18,6,5,11
67,2026-06-03T10:51:00+05:30,2026-06-03,15:21,5,18,23
67,2026-06-03T10:55:00+05:30,2026-06-03,15:25,6,10,16
67,2026-06-03T10:59:00+05:30,2026-06-03,15:29,10,9,19
67,2026-06-03T11:00:00+05:30,2026-06-03,15:30,6,5,11
67,2026-06-03T11:02:00+05:30,2026-06-03,15:32,10,16,26
67,2026-06-03T11:05:00+05:30,2026-06-03,15:35,11,8,19
67,2026-06-03T11:07:00+05:30,2026-06-03,15:37,11,8,19
68,2026-06-03T10:12:00+05:30,2026-06-03,14:42,7,3,10
68,2026-06-03T10:23:00+05:30,2026-06-03,14:53,5,7,12
68,2026-06-03T10:24:00+05:30,2026-06-03,14:54,0,11,11
68,2026-06-03T10:27:00+05:30,2026-06-03,14:57,2,6,8
68,2026-06-03T10:32:00+05:30,2026-06-03,15:02,9,6,15
68,2026-06-03T10:36:00+05:30,2026-06-03,15:06,13,3,16
68,2026-06-03T10:43:00+05:30,2026-06-03,15:13,7,7,14
68,2026-06-03T10:46:00+05:30,2026-06-03,15:16,4,9,13
68,2026-06-03T10:54:00+05:30,2026-06-03,15:24,1,3,4
68,2026-06-03T10:57:00+05:30,2026-06-03,15:27,3,5,8
68,2026-06-03T11:00:00+05:30,2026-06-03,15:30,8,2,10
68,2026-06-03T11:04:00+05:30,2026-06-03,15:34,3,3,6
68,2026-06-03T11:07:00+05:30,2026-06-03,15:37,4,3,7
68,2026-06-03T11:08:00+05:30,2026-06-03,15:38,1,6,7
68,2026-06-03T11:10:00+05:30,2026-06-03,15:40,5,3,8
72,2026-06-03T10:14:00+05:30,2026-06-03,14:44,1,4,5
72,2026-06-03T10:17:00+05:30,2026-06-03,14:47,1,14,15
72,2026-06-03T10:25:00+05:30,2026-06-03,14:55,6,2,8
72,2026-06-03T10:36:00+05:30,2026-06-03,15:06,3,5,8
72,2026-06-03T10:40:00+05:30,2026-06-03,15:10,2,2,4
72,2026-06-03T10:42:00+05:30,2026-06-03,15:12,8,4,12
72,2026-06-03T10:43:00+05:30,2026-06-03,15:13,0,7,7
72,2026-06-03T10:45:00+05:30,2026-06-03,15:15,1,3,4
72,2026-06-03T10:47:00+05:30,2026-06-03,15:17,1,3,4
72,2026-06-03T10:52:00+05:30,2026-06-03,15:22,6,5,11
72,2026-06-03T11:09:00+05:30,2026-06-03,15:39,1,0,1
72,2026-06-03T11:10:00+05:30,2026-06-03,15:40,0,4,4
76,2026-06-03T10:10:00+05:30,2026-06-03,14:40,1,0,1
76,2026-06-03T10:14:00+05:30,2026-06-03,14:44,2,0,2
76,2026-06-03T10:24:00+05:30,2026-06-03,14:54,1,1,2
76,2026-06-03T10:29:00+05:30,2026-06-03,14:59,5,2,7
76,2026-06-03T10:30:00+05:30,2026-06-03,15:00,3,0,3
76,2026-06-03T10:37:00+05:30,2026-06-03,15:07,0,7,7
76,2026-06-03T10:39:00+05:30,2026-06-03,15:09,1,1,2
76,2026-06-03T10:46:00+05:30,2026-06-03,15:16,3,1,4
76,2026-06-03T10:48:00+05:30,2026-06-03,15:18,1,3,4
76,2026-06-03T10:55:00+05:30,2026-06-03,15:25,1,3,4
76,2026-06-03T10:56:00+05:30,2026-06-03,15:26,0,1,1
76,2026-06-03T11:07:00+05:30,2026-06-03,15:37,0,1,1
76,2026-06-03T11:10:00+05:30,2026-06-03,15:40,2,3,5
79,2026-06-03T10:16:00+05:30,2026-06-03,14:46,5,0,5
79,2026-06-03T10:18:00+05:30,2026-06-03,14:48,13,5,18
79,2026-06-03T10:23:00+05:30,2026-06-03,14:53,0,12,12
79,2026-06-03T10:27:00+05:30,2026-06-03,14:57,13,5,18
79,2026-06-03T10:29:00+05:30,2026-06-03,14:59,6,10,16
79,2026-06-03T10:31:00+05:30,2026-06-03,15:01,10,7,17
79,2026-06-03T10:36:00+05:30,2026-06-03,15:06,6,7,13
79,2026-06-03T10:38:00+05:30,2026-06-03,15:08,3,11,14
